author_name	painting_name	image_url	Genre	Style	Nationality	Painting School	Art Movement	Field	Date	Media	Tag	Period	Theme	Path	ColorTagsHex	ColorTagsPct	ColorBinIds
Peter Paul Rubens	Annunciation 1610	https://uploads1.wikiart.org/images/peter-paul-rubens/annunciation.jpg!Large.jpg	religious painting	Baroque	Flemish	Flemish School,Antwerp School	Baroque	painting	1609 - 1610		Annunciation			Artists2/Peter Paul Rubens/Annunciation 1610.jpg	#2a1007,#151a2a,#23252a,#1a152a,#803116,#25232a,#2a2515	0.1154,0.1096,0.0976,0.0542,0.0529,0.0475,0.0412	6,66,63,75,7,72,12
Peter Paul Rubens	The Madonna Della Vallicella Adored By Seraphim And Cherubim 1608	https://uploads4.wikiart.org/images/peter-paul-rubens/the-madonna-della-vallicella-adored-by-seraphim-and-cherubim.jpg!Large.jpg	religious painting	Baroque	Flemish	Flemish School,Antwerp School	Baroque	painting	1608	oil,canvas	Christianity,Virgin-Mary,cherubs-and-seraphs			Artists2/Peter Paul Rubens/The Madonna Della Vallicella Adored By Seraphim And Cherubim 1608.jpg	#2a2515,#807040,#d4cbb1,#252a15,#2a1a15,#807b6b,#7b806b,#2a2823,#d4ba6a	0.1909,0.1545,0.0669,0.0631,0.0588,0.0581,0.0558,0.0541,0.0520	12,13,11,21,3,10,19,9,14
Frans Snyders	Still Life With A Dog And Her Puppies	https://uploads4.wikiart.org/images/frans-snyders/still-life-with-a-dog-and-her-puppies.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting		oil,canvas	fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Still Life With A Dog And Her Puppies.jpg	#2a2107,#2a2515,#2a1007,#2a1a15,#252a15,#807040	0.2914,0.2043,0.0870,0.0649,0.0571,0.0429	15,12,6,3,21,13
Frans Snyders	Still Life With Fruit Dead Game Vegetables A Live Monkey Squirrel And Cat	https://uploads4.wikiart.org/images/frans-snyders/still-life-with-fruit-dead-game-vegetables-a-live-monkey-squirrel-and-cat.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting		oil,canvas	fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Still Life With Fruit Dead Game Vegetables A Live Monkey Squirrel And Cat.jpg	#807040,#803116,#2a2515,#2a1007,#2a1a15,#d4cbb1,#d4ba6a	0.3530,0.1633,0.0772,0.0609,0.0563,0.0496,0.0429	13,7,12,6,3,11,14
Frans Snyders	Large Still Life With A Lady And Parrot	https://uploads6.wikiart.org/images/frans-snyders/large-still-life-with-a-lady-and-parrot.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting			fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Large Still Life With A Lady And Parrot.jpg	#805040,#804050,#d4856a,#806b70,#2a1525,#2a151a,#80706b,#2a2328	0.2034,0.1665,0.1083,0.0892,0.0873,0.0802,0.0592,0.0510	4,103,5,100,93,102,1,90
Frans Snyders	Grapes Peaches And Quinces In A Niche	https://uploads4.wikiart.org/images/frans-snyders/grapes-peaches-and-quinces-in-a-niche.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting		oil,canvas	fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Grapes Peaches And Quinces In A Niche.jpg	#803116,#2a1007,#d4ba6a,#807040,#805040,#806616,#2a1a15	0.2403,0.1575,0.1259,0.1233,0.1178,0.0577,0.0463	7,6,14,13,4,16,3
Frans Snyders	Grapes In A Basket And Roses In A Vase	https://uploads4.wikiart.org/images/frans-snyders/grapes-in-a-basket-and-roses-in-a-vase.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting			fruits-and-vegetables,flowers-and-plants,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Grapes In A Basket And Roses In A Vase.jpg	#80706b,#805040,#2a2823,#2a1a15,#2a2523,#807b6b,#2a2515,#807040	0.2031,0.1574,0.1390,0.1147,0.0966,0.0671,0.0580,0.0420	1,4,9,3,0,10,12,13
Frans Snyders	Fox And Cat	https://uploads5.wikiart.org/images/frans-snyders/fox-and-cat.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting			animals,cats,foxes			Artists2/Frans Snyders/Fox And Cat.jpg	#d4cbb1,#80706b,#807b6b,#cbd4b1,#805040,#806b70	0.2944,0.1347,0.0942,0.0821,0.0765,0.0496	11,1,10,20,4,100
Frans Snyders	Flowers Fruits And Vegetables	https://uploads4.wikiart.org/images/frans-snyders/flowers-fruits-and-vegetables.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting		oil,canvas	fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Flowers Fruits And Vegetables.jpg	#806616,#2a1a15,#807040,#d4a824,#805040,#2a1007,#d4ba6a	0.2873,0.1769,0.1280,0.0756,0.0691,0.0554,0.0531	16,3,13,17,4,6,14
Frans Snyders	Concert Of Birds 2	https://uploads3.wikiart.org/images/frans-snyders/concert-of-birds-2.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting		oil,canvas	animals,birds			Artists2/Frans Snyders/Concert Of Birds 2.jpg	#d4cbb1,#807b6b,#805040,#d4ba6a,#2a1a15,#807040,#d4856a,#803116	0.1845,0.1255,0.1180,0.1162,0.0551,0.0493,0.0470,0.0458	11,10,4,14,3,13,5,7
Frans Snyders	The Fishmonger	https://uploads8.wikiart.org/images/frans-snyders/the-fishmonger.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	1657	oil,canvas	markets-and-shops			Artists2/Frans Snyders/The Fishmonger.jpg	#80706b,#805040,#2a1a15,#2a2325,#d4bab1,#806b70,#2a151a,#2a2523,#2a2328	0.1591,0.1237,0.0950,0.0801,0.0743,0.0635,0.0618,0.0585,0.0435	1,4,3,99,2,100,102,0,90
Frans Snyders	Sable Of The Fox And The Heron	https://uploads6.wikiart.org/images/frans-snyders/sable-of-the-fox-and-the-heron.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	1657		animals,foxes,herons			Artists2/Frans Snyders/Sable Of The Fox And The Heron.jpg	#2a2823,#807040,#282a23,#2a2515,#807b6b,#7b806b,#b1bad4	0.2770,0.1150,0.0983,0.0908,0.0859,0.0810,0.0606	9,13,18,12,10,19,65
Frans Snyders	Hunting Still Life	https://uploads2.wikiart.org/images/frans-snyders/hunting-still-life.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	c.1640 - c.1650		food-and-beverages			Artists2/Frans Snyders/Hunting Still Life.jpg	#2a1007,#803116,#2a2107,#2a1a15,#2a2515,#807040,#805040	0.3552,0.1595,0.0971,0.0924,0.0750,0.0640,0.0402	6,7,15,3,12,13,4
Frans Snyders	Three Monkeys Stealing Fruit	https://uploads4.wikiart.org/images/frans-snyders/three-monkeys-stealing-fruit.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	c.1640 - c.1649	oil,canvas	fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Three Monkeys Stealing Fruit.jpg	#2a2515,#807040,#152a1a,#2a2823,#282a23,#252a23,#252a15,#d4ba6a	0.1839,0.1169,0.0739,0.0731,0.0715,0.0539,0.0535,0.0410	12,13,39,9,18,27,21,14
Frans Snyders	Still Life Of Game And Shellfish	https://uploads8.wikiart.org/images/frans-snyders/still-life-of-game-and-shellfish.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	c.1640 - c.1649		fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Still Life Of Game And Shellfish.jpg	#2a2107,#2a2515,#806616,#2a1a15,#2a1007,#807040,#803116	0.1695,0.1630,0.1438,0.1341,0.1202,0.0789,0.0671	15,12,16,3,6,13,7
Frans Snyders	The Bird S Concert	https://uploads3.wikiart.org/images/frans-snyders/the-bird-s-concert.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	c.1630 - c.1640	oil,canvas	animals,birds			Artists2/Frans Snyders/The Bird S Concert.jpg	#7b806b,#807040,#2a2515,#807b6b,#70806b,#282a23,#252a15,#15252a,#252a23,#6b7b80	0.1230,0.0955,0.0814,0.0753,0.0587,0.0566,0.0532,0.0508,0.0455,0.0451	19,13,12,10,28,18,21,57,27,55
Frans Snyders	A Monkey Among Fruit	https://uploads5.wikiart.org/images/frans-snyders/a-monkey-among-fruit.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	c.1640	oil,canvas	fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/A Monkey Among Fruit.jpg	#807b6b,#d4cbb1,#2a2823,#cbd4b1	0.5127,0.2327,0.1320,0.0563	10,11,9,20
Frans Snyders	Still Life Of Fruit In A Basket	https://uploads7.wikiart.org/images/frans-snyders/still-life-of-fruit-in-a-basket.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	c.1630 - c.1639	oil,canvas	fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Still Life Of Fruit In A Basket.jpg	#803116,#2a1007,#2a1a15,#805040,#806616	0.3499,0.2201,0.1136,0.0728,0.0403	7,6,3,4,16
Frans Snyders	Still Life 1639	https://uploads0.wikiart.org/images/frans-snyders/still-life-1639.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	1635 - 1639	oil,canvas	fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Still Life 1639.jpg	#803116,#2a1a15,#2a1007,#807040,#805040,#2a2515,#d4ba6a	0.1995,0.1887,0.0790,0.0650,0.0649,0.0505,0.0462	7,3,6,13,4,12,14
Frans Snyders	Fruit Seller	https://uploads6.wikiart.org/images/frans-snyders/fruit-seller.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	1636	oil,canvas	fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Fruit Seller.jpg	#805040,#2a151a,#803116,#2a1a15,#2a0710,#2a1007,#801631,#804050,#d4ba6a,#d4cbb1	0.2423,0.1317,0.1076,0.0953,0.0693,0.0690,0.0555,0.0509,0.0442,0.0410	4,102,7,3,105,6,106,103,14,11
Frans Snyders	Still Life With A Basket Of Fruit	https://uploads0.wikiart.org/images/frans-snyders/still-life-with-a-basket-of-fruit.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	1635	oil,oak	fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Still Life With A Basket Of Fruit.jpg	#2a151a,#2a1a15,#805040,#2a2325,#803116,#2a2523,#d4856a	0.1808,0.1468,0.1111,0.0866,0.0774,0.0755,0.0491	102,3,4,99,7,0,5
Frans Snyders	Fish Market	https://uploads4.wikiart.org/images/frans-snyders/fish-market.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	c.1620 - c.1630	oil,canvas	markets-and-shops			Artists2/Frans Snyders/Fish Market.jpg	#2a1a15,#2a1007,#6b7b80,#807040,#807b6b,#805040,#2a2515,#d4cbb1	0.1789,0.1471,0.0935,0.0870,0.0821,0.0809,0.0692,0.0436	3,6,55,13,10,4,12,11
Frans Snyders	Concert Of Birds 1	https://uploads3.wikiart.org/images/frans-snyders/concert-of-birds-1.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	1629 - 1630	oil,canvas	animals,birds			Artists2/Frans Snyders/Concert Of Birds 1.jpg	#d4cbb1,#d4856a,#805040,#cbd4b1,#807b6b,#d4bab1,#d4ba6a	0.4456,0.0994,0.0794,0.0552,0.0490,0.0471,0.0419	11,5,4,20,10,2,14
Frans Snyders	Group Of Birds Perched On Branches	https://uploads1.wikiart.org/images/frans-snyders/group-of-birds-perched-on-branches.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	c.1630	oil,canvas	animals,birds			Artists2/Frans Snyders/Group Of Birds Perched On Branches.jpg	#807b6b,#d4cbb1,#80706b,#d4ba6a,#2a1a15,#807040	0.2224,0.0983,0.0787,0.0754,0.0632,0.0618	10,11,1,14,3,13
Frans Snyders	Cook With Food	https://uploads8.wikiart.org/images/frans-snyders/cook-with-food.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	c.1630		fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Cook With Food.jpg	#2a2523,#805040,#2a2823,#2a1a15,#d4856a,#80706b	0.2293,0.1951,0.1916,0.1050,0.0706,0.0400	0,4,9,3,5,1
Frans Snyders	Ceres With Two Nymphs 1628	https://uploads1.wikiart.org/images/frans-snyders/ceres-with-two-nymphs-1628.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	1620 - 1628	oil,canvas	nymphs-and-satyrs			Artists2/Frans Snyders/Ceres With Two Nymphs 1628.jpg	#806616,#2a1007,#803116,#d4bab1,#807040,#2a2107,#6b807b,#166680,#d4856a,#d4cbb1,#807b6b	0.1050,0.0918,0.0852,0.0828,0.0625,0.0532,0.0492,0.0487,0.0471,0.0457,0.0443	16,6,7,2,13,15,46,61,5,11,10
Frans Snyders	Fruit And Vegetable Market	https://uploads2.wikiart.org/images/frans-snyders/fruit-and-vegetable-market.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	1618 - 1621	oil,canvas	fruits-and-vegetables,dishware-and-cutlery,food-and-beverages			Artists2/Frans Snyders/Fruit And Vegetable Market.jpg	#2a1a15,#805040,#d4856a,#80706b,#2a2523	0.3724,0.3252,0.0827,0.0486,0.0446	3,4,5,1,0
Frans Snyders	Fish Shop 1621	https://uploads8.wikiart.org/images/frans-snyders/fish-shop-1621.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	1618 - 1621	oil,canvas	markets-and-shops			Artists2/Frans Snyders/Fish Shop 1621.jpg	#2a1525,#807040,#805040,#d4ba6a,#2a151a,#807b6b,#2a1a15,#2a0721,#d4cbb1	0.1386,0.1217,0.0997,0.0879,0.0768,0.0555,0.0534,0.0453,0.0451	93,13,4,14,102,10,3,96,11
Frans Snyders	Fish Market 1	https://uploads6.wikiart.org/images/frans-snyders/fish-market-1.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	1621	oil,canvas	markets-and-shops			Artists2/Frans Snyders/Fish Market 1.jpg	#2a1a15,#807040,#2a1007,#805040,#2a2515,#803116,#807b6b,#2a2107	0.1908,0.1749,0.1041,0.0944,0.0867,0.0671,0.0579,0.0429	3,13,6,4,12,7,10,15
Frans Snyders	The Pantry	https://uploads4.wikiart.org/images/frans-snyders/the-pantry.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	c.1620	oil,canvas	markets-and-shops			Artists2/Frans Snyders/The Pantry.jpg	#2a2515,#805040,#2a1a15,#d4cbb1,#803116,#2a1007,#d4ba6a,#2a2107,#807040	0.2668,0.1039,0.1011,0.0892,0.0724,0.0542,0.0494,0.0468,0.0438	12,4,3,11,7,6,14,15,13
Frans Snyders	Pythagoras Advocating Vegetarianism	https://uploads2.wikiart.org/images/frans-snyders/pythagoras-advocating-vegetarianism.jpg!Large.jpg	animal painting,still life	Baroque	Flemish	Flemish School	Baroque	painting	1618 - 1620		famous-people			Artists2/Frans Snyders/Pythagoras Advocating Vegetarianism.jpg	#2a2515,#1a2a15,#152a1a,#803116,#072a10,#807040,#252a15,#2a2107	0.1267,0.0955,0.0828,0.0797,0.0791,0.0768,0.0751,0.0665	12,30,39,7,42,13,21,15
Frans Hals	Lucas De Clercq	https://uploads6.wikiart.org/images/frans-hals/lucas-de-clercq.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1635		male-portraits,famous-people			Artists2/Frans Hals/Lucas De Clercq.jpg	#2a2523,#805040,#2a1a15,#2a2325	0.3983,0.3132,0.1009,0.0601	0,4,3,99
Frans Hals	Portrait Of Willem Van Heythuysen	https://uploads6.wikiart.org/images/frans-hals/portrait-of-willem-van-heythuysen.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1635		male-portraits,famous-people			Artists2/Frans Hals/Portrait Of Willem Van Heythuysen.jpg	#2a2523,#80706b,#807040,#807b6b,#2a1a15,#2a2325,#805040,#25232a	0.2521,0.2263,0.0909,0.0867,0.0792,0.0681,0.0630,0.0417	0,1,13,10,3,99,4,72
Frans Hals	Portrait Of Isaac Abrahamsz 1635	https://uploads5.wikiart.org/images/frans-hals/portrait-of-isaac-abrahamsz-1635.jpg!Large.jpg	portrait,tronie	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1635	oil,panel	male-portraits,famous-people			Artists2/Frans Hals/Portrait Of Isaac Abrahamsz 1635.jpg	#2a2523,#2a2325,#80706b,#805040,#d4cbb1,#2a2823,#2a1a15	0.2550,0.2025,0.1221,0.1075,0.0886,0.0717,0.0426	0,99,1,4,11,9,3
Frans Hals	Portrait Of A Man Possibly Nicolaes Hasselaer 1635	https://uploads5.wikiart.org/images/frans-hals/portrait-of-a-man-possibly-nicolaes-hasselaer-1635.jpg!Large.jpg	portrait,tronie	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1630 - 1635		male-portraits,famous-people			Artists2/Frans Hals/Portrait Of A Man Possibly Nicolaes Hasselaer 1635.jpg	#805040,#2a1a15,#2a2523,#2a2325,#d4856a,#80706b,#d4bab1	0.4841,0.1190,0.0852,0.0524,0.0460,0.0422,0.0417	4,3,0,99,5,1,2
Frans Hals	Portrait Of A Man	https://uploads8.wikiart.org/images/frans-hals/portrait-of-a-man.jpg!Large.jpg	portrait,tronie	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	c.1635	oil,panel	male-portraits			Artists2/Frans Hals/Portrait Of A Man.jpg	#807b6b,#2a2823,#2a1a15,#807040,#2a2523,#80706b,#d4cbb1,#282a23,#805040	0.4218,0.0989,0.0712,0.0672,0.0653,0.0632,0.0499,0.0463,0.0452	10,9,3,13,0,1,11,18,4
Frans Hals	Portait Of A Woman 1635	https://uploads5.wikiart.org/images/frans-hals/portait-of-a-woman-1635.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1635		female-portraits			Artists2/Frans Hals/Portait Of A Woman 1635.jpg	#2a1007,#2a0710,#2a0721,#21072a,#1a152a,#806616	0.2292,0.1619,0.0887,0.0792,0.0757,0.0638	6,105,96,87,75,16
Frans Hals	Malle Babbe 1635	https://uploads7.wikiart.org/images/frans-hals/malle-babbe-1635.jpg!Large.jpg	portrait,tronie	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1633 - 1635	oil,canvas	female-portraits			Artists2/Frans Hals/Malle Babbe 1635.jpg	#2a2523,#2a1a15,#805040,#80706b	0.5433,0.1400,0.1197,0.0719	0,3,4,1
Frans Hals	Feyntje Van Steenkiste	https://uploads4.wikiart.org/images/frans-hals/feyntje-van-steenkiste.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	c.1635	oil,canvas	famous-people,female-portraits			Artists2/Frans Hals/Feyntje Van Steenkiste.jpg	#2a2523,#2a1a15,#805040,#80706b	0.3074,0.2517,0.2211,0.1065	0,3,4,1
Frans Hals	Family Portrait	https://uploads6.wikiart.org/images/frans-hals/family-portrait.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	c.1635	oil,canvas	family-portraits			Artists2/Frans Hals/Family Portrait.jpg	#2a1a15,#805040,#2a2523,#d4ba6a,#80706b	0.3456,0.3005,0.1185,0.0616,0.0575	3,4,0,14,1
Frans Hals	Portrait Of An Unknown Man 1634	https://uploads3.wikiart.org/images/frans-hals/portrait-of-an-unknown-man-1634.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1634		male-portraits			Artists2/Frans Hals/Portrait Of An Unknown Man 1634.jpg	#2a2523,#2a1a15,#805040,#807040,#2a2515,#2a2823,#d4cbb1,#807b6b	0.3387,0.1302,0.0837,0.0742,0.0673,0.0441,0.0425,0.0400	0,3,4,13,12,9,11,10
Frans Hals	Portrait Of A Man 1634	https://uploads4.wikiart.org/images/frans-hals/portrait-of-a-man-1634.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1634	oil,canvas	male-portraits			Artists2/Frans Hals/Portrait Of A Man 1634.jpg	#2a2515,#2a2523,#2a1a15,#2a2823,#2a2107	0.2754,0.1724,0.1518,0.1161,0.0471	12,0,3,9,15
Frans Hals	Portrait Of A Man 5	https://uploads1.wikiart.org/images/frans-hals/portrait-of-a-man-5.jpg!Large.jpg	portrait,tronie	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	c.1634		male-portraits			Artists2/Frans Hals/Portrait Of A Man 5.jpg	#80706b,#2a2523,#28232a,#25232a,#d4bab1,#2a2328	0.3540,0.1179,0.1162,0.1095,0.0644,0.0464	1,0,81,72,2,90
Frans Hals	Portrait Of A Woman 1633 1	https://uploads8.wikiart.org/images/frans-hals/portrait-of-a-woman-1633-1.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1630 - 1633		female-portraits			Artists2/Frans Hals/Portrait Of A Woman 1633 1.jpg	#2a1a15,#d4cbb1,#805040,#2a2523,#2a2515,#807040	0.3438,0.0969,0.0680,0.0640,0.0597,0.0516	3,11,4,0,12,13
Frans Hals	Portrait Of A Woman 1633	https://uploads6.wikiart.org/images/frans-hals/portrait-of-a-woman-1633.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1633		female-portraits			Artists2/Frans Hals/Portrait Of A Woman 1633.jpg	#2a2523,#805040,#2a1a15,#2a2325,#2a151a	0.2726,0.2377,0.2014,0.0734,0.0588	0,4,3,99,102
Frans Hals	Portrait Of A Man 1633 2	https://uploads6.wikiart.org/images/frans-hals/portrait-of-a-man-1633-2.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1630 - 1633		male-portraits			Artists2/Frans Hals/Portrait Of A Man 1633 2.jpg	#2a2523,#2a1a15,#805040,#151a2a,#2a1007,#2a2515	0.2365,0.2011,0.1326,0.0627,0.0420,0.0411	0,3,4,66,6,12
Frans Hals	Portrait Of A Man 1633 1	https://uploads6.wikiart.org/images/frans-hals/portrait-of-a-man-1633-1.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1633	oil,canvas	male-portraits			Artists2/Frans Hals/Portrait Of A Man 1633 1.jpg	#805040,#2a2523,#2a1a15,#2a2325,#d4cbb1,#d4856a	0.4038,0.1186,0.1019,0.1018,0.0494,0.0490	4,0,3,99,11,5
Frans Hals	Portrait Of A Man 1633	https://uploads3.wikiart.org/images/frans-hals/portrait-of-a-man-1633.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1633	oil,canvas	male-portraits			Artists2/Frans Hals/Portrait Of A Man 1633.jpg	#80706b,#805040,#25152a,#1a152a,#2a2523,#2a1a15,#2a151a,#28232a	0.2048,0.1569,0.1096,0.0937,0.0578,0.0539,0.0498,0.0402	1,4,84,75,0,3,102,81
Frans Hals	Pieter Van Den Broecke 1633	https://uploads0.wikiart.org/images/frans-hals/pieter-van-den-broecke-1633.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1633	oil,canvas	male-portraits,famous-people			Artists2/Frans Hals/Pieter Van Den Broecke 1633.jpg	#805040,#d4ba6a,#2a2523,#807040,#2a1a15,#2a2325,#2a2328	0.2110,0.1625,0.1135,0.1100,0.0955,0.0473,0.0407	4,14,0,13,3,99,90
Frans Hals	Officers And Sergeants Of The St Hadrian Civic Guard	https://uploads7.wikiart.org/images/frans-hals/officers-and-sergeants-of-the-st-hadrian-civic-guard.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	c.1633	oil,canvas	male-portraits,group-portraits,military-and-soldiers			Artists2/Frans Hals/Officers And Sergeants Of The St Hadrian Civic Guard.jpg	#2a2328,#2a2325,#2a151a,#28232a,#805040,#d4bab1,#80706b,#2a1a15,#2a1525,#d4856a	0.1616,0.1348,0.1033,0.0862,0.0780,0.0684,0.0595,0.0578,0.0488,0.0450	90,99,102,81,4,2,1,3,93,5
Frans Hals	Man With Hand On Heart 1632	https://uploads8.wikiart.org/images/frans-hals/man-with-hand-on-heart-1632.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1632	oil,canvas	male-portraits			Artists2/Frans Hals/Man With Hand On Heart 1632.jpg	#807040,#807b6b,#2a2823,#d4ba6a	0.4538,0.2705,0.1071,0.0743	13,10,9,14
Frans Hals	Fisher Girl 1632	https://uploads7.wikiart.org/images/frans-hals/fisher-girl-1632.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1630 - 1632	oil,canvas	fish,children portraits			Artists2/Frans Hals/Fisher Girl 1632.jpg	#cbd4b1,#2a2325,#7b806b,#807b6b,#2a2523,#80706b,#805040,#d4cbb1	0.1755,0.1426,0.1325,0.1187,0.0757,0.0743,0.0689,0.0534	20,99,19,10,0,1,4,11
Frans Hals	Fisher Boy 1632	https://uploads6.wikiart.org/images/frans-hals/fisher-boy-1632.jpg!Large.jpg	portrait,tronie	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1630 - 1632	oil,canvas	fish,children portraits			Artists2/Frans Hals/Fisher Boy 1632.jpg	#807b6b,#2a2523,#80706b,#805040,#2a1a15	0.2288,0.1865,0.1723,0.1612,0.1066	10,0,1,4,3
Frans Hals	Cornelia Claesdr Vooght	https://uploads5.wikiart.org/images/frans-hals/cornelia-claesdr-vooght.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1631	oil	famous-people,female-portraits			Artists2/Frans Hals/Cornelia Claesdr Vooght.jpg	#2a2523,#2a2328,#2a2823,#28232a,#2a2325,#23252a	0.2120,0.1039,0.0947,0.0750,0.0720,0.0567	0,90,9,81,99,63
Frans Hals	Nicolaes Woutersz Van Der Meer 1631	https://uploads8.wikiart.org/images/frans-hals/nicolaes-woutersz-van-der-meer-1631.jpg!Large.jpg	portrait	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1631	oil,panel	male-portraits,famous-people			Artists2/Frans Hals/Nicolaes Woutersz Van Der Meer 1631.jpg	#2a2523,#2a2823,#80706b,#2a2328	0.4613,0.3056,0.0655,0.0510	0,9,1,90
Frans Hals	Fisher Boy	https://uploads1.wikiart.org/images/frans-hals/fisher-boy.jpg!Large.jpg	portrait,tronie	Baroque	Dutch	Dutch School,Haarlem School	Baroque	painting	1630	oil,canvas	children portraits			Artists2/Frans Hals/Fisher Boy.jpg	#2a1007,#807b6b,#80706b,#2a1a15,#805040,#803116,#807040	0.1904,0.1414,0.1178,0.0963,0.0784,0.0742,0.0728	6,10,1,3,4,7,13
