path,art_movement,author_name,painting_name,x,y
Artists2/Ford Madox Brown/The Last Of England 1855.jpg,Romanticism,Ford Madox Brown,The Last Of England 1855,0.001257837009061114,0.004108356598839205
Artists2/Ford Madox Brown/The Last Of England 1860.jpg,Romanticism,Ford Madox Brown,The Last Of England 1860,0.0013312521331322593,0.004420972045518719
Artists2/Ford Madox Brown/The Last Of England.jpg,Romanticism,Ford Madox Brown,The Last Of England,0.001124392018508867,0.003630885762283442
Artists2/Ford Madox Brown/The Opening Of The Bridgewater Canal.jpg,Romanticism,Ford Madox Brown,The Opening Of The Bridgewater Canal,0.001555465014534349,0.0012185238157336493
Artists2/Ford Madox Brown/The Romans Building A Fort At Mancenion.jpg,Romanticism,Ford Madox Brown,The Romans Building A Fort At Mancenion,0.0013511188042805338,0.004264183887874668
Artists2/Ford Madox Brown/The Seeds And Fruit Of English Poetry 1845.jpg,Romanticism,Ford Madox Brown,The Seeds And Fruit Of English Poetry 1845,0.0015592543785981038,-0.0002364141423563567
Artists2/Ford Madox Brown/The Spirit Of Justice Study For The Head Of A Counsellor 1844.jpg,Romanticism,Ford Madox Brown,The Spirit Of Justice Study For The Head Of A Counsellor 1844,0.0016598613581755735,0.0022041678604326756
Artists2/Ford Madox Brown/The Trial Of Wycliffe A D.jpg,Romanticism,Ford Madox Brown,The Trial Of Wycliffe A D,0.0011023816633796606,0.002674450517238478
Artists2/Ford Madox Brown/The Young Mother 1848.jpg,Romanticism,Ford Madox Brown,The Young Mother 1848,0.0014970538210661427,0.0025102181813247493
Artists2/Ford Madox Brown/Work 1863.jpg,Romanticism,Ford Madox Brown,Work 1863,0.0014669627110603335,0.004457887368966045
Artists2/Francesco Hayez/Aristoteles 1811.jpg,Romanticism,Francesco Hayez,Aristoteles 1811,0.0016955846425128966,0.0021609820789545427
Artists2/Francesco Hayez/Back View Of A Bather 1859.jpg,Romanticism,Francesco Hayez,Back View Of A Bather 1859,0.0013136727330454012,0.0006703054694783807
Artists2/Francesco Hayez/Badende 1832.jpg,Romanticism,Francesco Hayez,Badende 1832,0.0017048572501560833,0.0002632931419490381
Artists2/Francesco Hayez/Ballerina Carlotta Chabert As Venus 1830.jpg,Romanticism,Francesco Hayez,Ballerina Carlotta Chabert As Venus 1830,0.0015319842741742145,0.0007835224895660986
Artists2/Francesco Hayez/Bathing Bathsheba 1834.jpg,Romanticism,Francesco Hayez,Bathing Bathsheba 1834,0.001311990617082694,-0.012876076991548779
Artists2/Francesco Hayez/Bathing Nymphs 1831.jpg,Romanticism,Francesco Hayez,Bathing Nymphs 1831,0.0013303885806738793,0.0005864478896340737
Artists2/Francesco Hayez/Bathsheba.jpg,Romanticism,Francesco Hayez,Bathsheba,0.0012105482038579163,-0.012885777558432064
Artists2/Francesco Hayez/Carolina Zucchi La Malata 1825.jpg,Romanticism,Francesco Hayez,Carolina Zucchi La Malata 1825,0.001971208239773531,0.003243397340414577
Artists2/Francesco Hayez/Caterina Cornaro Deposed From The Throne Of Cyprus 1842.jpg,Romanticism,Francesco Hayez,Caterina Cornaro Deposed From The Throne Of Cyprus 1842,0.002012860010671546,1.0507067995447566e-05
Artists2/Francesco Hayez/Count Camillo Cavour.jpg,Romanticism,Francesco Hayez,Count Camillo Cavour,0.0019432469046465773,0.002775369521953213
Artists2/Francesco Hayez/Crusaders Thirsting Near Jerusalem.jpg,Romanticism,Francesco Hayez,Crusaders Thirsting Near Jerusalem,0.0004559114096669775,0.0008419142965872326
Artists2/Francesco Hayez/Cunnilingus Or Oral Sex Performed On A Woman 1.jpg,Romanticism,Francesco Hayez,Cunnilingus Or Oral Sex Performed On A Woman 1,0.0014556787589521318,0.0010983158982973158
Artists2/Francesco Hayez/Cunnilingus Or Oral Sex Performed On A Woman.jpg,Romanticism,Francesco Hayez,Cunnilingus Or Oral Sex Performed On A Woman,0.0014508335263372666,0.001095052767634074
Artists2/Francesco Hayez/Destruction Of The Temple Of Jerusalem 1867.jpg,Romanticism,Francesco Hayez,Destruction Of The Temple Of Jerusalem 1867,0.0018800084528138225,-0.019249274477597632
Artists2/Francesco Hayez/Ephraim.jpg,Romanticism,Francesco Hayez,Ephraim,0.0016992162716693998,0.0024799441339684977
Artists2/Francesco Hayez/Fellatio Or Oral Sex Performed On A Man.jpg,Romanticism,Francesco Hayez,Fellatio Or Oral Sex Performed On A Man,0.001455551756020472,0.0010982061551385253
Artists2/Francesco Hayez/Female Nude 1859.jpg,Romanticism,Francesco Hayez,Female Nude 1859,0.0014923418396335945,0.0009188701420458188
Artists2/Francesco Hayez/Laocoon 1812.jpg,Romanticism,Francesco Hayez,Laocoon 1812,0.0017381137864661196,0.0016191190088801054
Artists2/Francesco Hayez/Lot And His Daughters 1833.jpg,Romanticism,Francesco Hayez,Lot And His Daughters 1833,0.001077326400719065,-0.011161406989562464
Artists2/Francesco Hayez/Meeting Of Jacob And Esau 1844.jpg,Romanticism,Francesco Hayez,Meeting Of Jacob And Esau 1844,0.002001986356607013,-0.020621003833723818
Artists2/Francesco Hayez/Melancholic Thoughts 1842.jpg,Romanticism,Francesco Hayez,Melancholic Thoughts 1842,0.0019362913724032843,0.003057498158466
Artists2/Francesco Hayez/Mercury Gives Paris The Apple Of Discord 1817.jpg,Romanticism,Francesco Hayez,Mercury Gives Paris The Apple Of Discord 1817,0.001931285077484573,0.0017981992437587607
Artists2/Francesco Hayez/Mutual Masturbation.jpg,Romanticism,Francesco Hayez,Mutual Masturbation,0.0014559594329953214,0.0010985982737322189
Artists2/Francesco Hayez/Odalisque 1867.jpg,Romanticism,Francesco Hayez,Odalisque 1867,0.0020928312519846687,0.003543856131405338
Artists2/Francesco Hayez/Overlapping Wife Back Position On The Swing.jpg,Romanticism,Francesco Hayez,Overlapping Wife Back Position On The Swing,0.0014556825464876826,0.0010983222339062933
Artists2/Francesco Hayez/Penitent Mary Magdalene 1825.jpg,Romanticism,Francesco Hayez,Penitent Mary Magdalene 1825,0.0014973500971457363,-0.015700573085512527
Artists2/Francesco Hayez/Portrait Of A Man 1834.jpg,Romanticism,Francesco Hayez,Portrait Of A Man 1834,0.0012762701077264197,0.0017989982533234364
Artists2/Francesco Hayez/Portrait Of A Venetian Woman.jpg,Romanticism,Francesco Hayez,Portrait Of A Venetian Woman,0.002109960815142611,0.0036196218301311005
Artists2/Francesco Hayez/Portrait Of Alessandro Manzoni 1841.jpg,Romanticism,Francesco Hayez,Portrait Of Alessandro Manzoni 1841,0.0020070512929728232,0.0028785816351407823
Artists2/Francesco Hayez/Portrait Of Antoniet Negroni Prati Morosini 1872.jpg,Romanticism,Francesco Hayez,Portrait Of Antoniet Negroni Prati Morosini 1872,0.0016503074296537411,0.002781180390339638
Artists2/Francesco Hayez/Portrait Of Antoniet Negroni Prati Morosini As Child 1858.jpg,Romanticism,Francesco Hayez,Portrait Of Antoniet Negroni Prati Morosini As Child 1858,0.0013635226265101927,0.0022900636627307958
Artists2/Francesco Hayez/Portrait Of Antoniet Tarsis Basilico 1851.jpg,Romanticism,Francesco Hayez,Portrait Of Antoniet Tarsis Basilico 1851,0.002088121982704883,0.003560071519262606
Artists2/Francesco Hayez/Portrait Of Antoniet Vitali Sola 1823.jpg,Romanticism,Francesco Hayez,Portrait Of Antoniet Vitali Sola 1823,0.0022608820564035833,0.003951473739202769
Artists2/Francesco Hayez/Portrait Of Conte Baglioni.jpg,Romanticism,Francesco Hayez,Portrait Of Conte Baglioni,0.002185787387647991,0.0031819806940585667
Artists2/Francesco Hayez/Portrait Of Conte Ninni 1825.jpg,Romanticism,Francesco Hayez,Portrait Of Conte Ninni 1825,0.0016936830282418738,0.002463602847883355
Artists2/Francesco Hayez/Portrait Of Countess Luigia Douglas Scotti D Adda 1830.jpg,Romanticism,Francesco Hayez,Portrait Of Countess Luigia Douglas Scotti D Adda 1830,0.0019445934612444345,0.003218179147489608
Artists2/Francesco Hayez/Portrait Of Cristina Di Belgiojoso Trivulzio 1832.jpg,Romanticism,Francesco Hayez,Portrait Of Cristina Di Belgiojoso Trivulzio 1832,0.0023174297919176944,0.003955303551319525
Artists2/Francesco Hayez/Portrait Of Don Giulio Vigoni As A Child 1830.jpg,Romanticism,Francesco Hayez,Portrait Of Don Giulio Vigoni As A Child 1830,0.0013708318695274952,0.0019980017661974016
Artists2/Francesco Hayez/Portrait Of Familie Stampa Di Soncino.jpg,Romanticism,Francesco Hayez,Portrait Of Familie Stampa Di Soncino,0.0011929436420169755,0.0026957425635781396
Artists2/Francesco Hayez/Portrait Of Felicina Caglio Perego Di Cremnago 1842.jpg,Romanticism,Francesco Hayez,Portrait Of Felicina Caglio Perego Di Cremnago 1842,0.0021298334234794375,0.00355921542136445
Artists2/Francesco Hayez/Portrait Of Ferdinand I Of Austria 1840.jpg,Romanticism,Francesco Hayez,Portrait Of Ferdinand I Of Austria 1840,0.0022930630410939274,0.0029693414526075815
Artists2/Francesco Hayez/Portrait Of Gian Giacomo Poldi Pezzoli.jpg,Romanticism,Francesco Hayez,Portrait Of Gian Giacomo Poldi Pezzoli,0.0015304898237909034,0.0021268232263907242
Artists2/Francesco Hayez/Portrait Of Gioacchino Rossini 1870.jpg,Romanticism,Francesco Hayez,Portrait Of Gioacchino Rossini 1870,0.001988257921845865,0.0025821899815963102
Artists2/Francesco Hayez/Portrait Of Giuseppe Roberti 1819.jpg,Romanticism,Francesco Hayez,Portrait Of Giuseppe Roberti 1819,0.0019960043630378017,0.002918271432324759
Artists2/Francesco Hayez/Portrait Of Massimo D Azeglio 1860.jpg,Romanticism,Francesco Hayez,Portrait Of Massimo D Azeglio 1860,0.0020707568003597637,0.0026920416635170335
Artists2/Francesco Hayez/Portrait Of Matilde Juva Branca 1851.jpg,Romanticism,Francesco Hayez,Portrait Of Matilde Juva Branca 1851,0.0021905031949890305,0.0037128076941971002
Artists2/Francesco Hayez/Portrait Of Pompeo Marchesi 1830.jpg,Romanticism,Francesco Hayez,Portrait Of Pompeo Marchesi 1830,0.0021733275589622845,0.0031630088533980477
Artists2/Francesco Hayez/Portrait Of Princess Di Sant Antimo.jpg,Romanticism,Francesco Hayez,Portrait Of Princess Di Sant Antimo,0.0020544013808581067,0.003471926994492806
Artists2/Francesco Hayez/Portrait Of Teresa Borri.jpg,Romanticism,Francesco Hayez,Portrait Of Teresa Borri,0.0019172758116199472,0.0032564839814586345
Artists2/Francesco Hayez/Reclining Odalisque 1839.jpg,Romanticism,Francesco Hayez,Reclining Odalisque 1839,0.0019384598006121363,0.0034195875294973704
Artists2/Francesco Hayez/Rinaldo And Armida.jpg,Romanticism,Francesco Hayez,Rinaldo And Armida,0.0003261474703952324,0.002386511900297556
Artists2/Francesco Hayez/Ruth 1835.jpg,Romanticism,Francesco Hayez,Ruth 1835,0.0018520815109352826,-0.01902556041423631
Artists2/Francesco Hayez/Samson Slays The Lion.jpg,Romanticism,Francesco Hayez,Samson Slays The Lion,0.0010720266275860506,-0.011863795207769801
Artists2/Francesco Hayez/Self Portrait 1878 1.jpg,Romanticism,Francesco Hayez,Self Portrait 1878 1,0.0013702885433997543,0.0016960465635070608
Artists2/Francesco Hayez/Self Portrait 1878.jpg,Romanticism,Francesco Hayez,Self Portrait 1878,0.0018872644419855476,0.002237926913020578
Artists2/Francesco Hayez/Self Portrait In A Group Of Friends.jpg,Romanticism,Francesco Hayez,Self Portrait In A Group Of Friends,0.001136539292805776,0.0012269159346346118
Artists2/Francesco Hayez/Self Portrait.jpg,Romanticism,Francesco Hayez,Self Portrait,0.0022817355044699957,0.0028245547531861844
Artists2/Francesco Hayez/Sexual Intercourse.jpg,Romanticism,Francesco Hayez,Sexual Intercourse,0.0014559562509231414,0.0010986894844048486
Artists2/Francesco Hayez/Sicilian Evenings Painting Series Scene 1.jpg,Romanticism,Francesco Hayez,Sicilian Evenings Painting Series Scene 1,0.0018275846972505491,0.005539245820127046
Artists2/Francesco Hayez/Sicilian Evenings Painting Series Scene 3 1846.jpg,Romanticism,Francesco Hayez,Sicilian Evenings Painting Series Scene 3 1846,0.0008849291418960761,0.003665849949237282
Artists2/Francesco Hayez/The Death Of Doge Marin Faliero The Last Hour Of The Doge Marin Faliero 1867.jpg,Romanticism,Francesco Hayez,The Death Of Doge Marin Faliero The Last Hour Of The Doge Marin Faliero 1867,-0.017652089657727577,0.0012479389733474418
Artists2/Francesco Hayez/The Kiss 1859.jpg,Romanticism,Francesco Hayez,The Kiss 1859,0.000662242152120314,0.001982734834510534
Artists2/Francesco Hayez/The Last Kiss Of Romeo And Juliet 1823.jpg,Romanticism,Francesco Hayez,The Last Kiss Of Romeo And Juliet 1823,-0.01815928127048127,0.0010910843554126917
Artists2/Francesco Hayez/The Liberation From The Prison Of Vettor Pisani 1840.jpg,Romanticism,Francesco Hayez,The Liberation From The Prison Of Vettor Pisani 1840,0.0018671444385153085,0.00017794178287604303
Artists2/Francesco Hayez/The New Favorite Harem Scene 1866.jpg,Romanticism,Francesco Hayez,The New Favorite Harem Scene 1866,0.0013772054419207438,0.002873801453525939
Artists2/Francesco Hayez/The Seventh Crusade Against Jerusalem.jpg,Romanticism,Francesco Hayez,The Seventh Crusade Against Jerusalem,-9.715015914043804e-05,0.000831857491084427
Artists2/Francesco Hayez/Thethys Immerses Achilles In The Waters Of Styx 1817.jpg,Romanticism,Francesco Hayez,Thethys Immerses Achilles In The Waters Of Styx 1817,0.0019911024653317083,0.001854606692008812
Artists2/Francesco Hayez/Ulysses At The Court Of Alcinous.jpg,Romanticism,Francesco Hayez,Ulysses At The Court Of Alcinous,0.0020929577096278225,0.0018450767158932895
Artists2/Francesco Hayez/Vase Of Flowers On The Window Of A Harem.jpg,Romanticism,Francesco Hayez,Vase Of Flowers On The Window Of A Harem,0.000647722512277752,0.0041460304633475775
Artists2/Francesco Hayez/Venetian Women 1853.jpg,Romanticism,Francesco Hayez,Venetian Women 1853,0.0014651930299685691,0.004318565266447561
Artists2/Francesco Hayez/Wall Decoration Detail 1817 1.jpg,Romanticism,Francesco Hayez,Wall Decoration Detail 1817 1,0.001410424533691771,0.0025019108457998212
Artists2/Francesco Hayez/Wall Decoration Detail 1817.jpg,Romanticism,Francesco Hayez,Wall Decoration Detail 1817,0.0014008908930542114,0.002448038672547854
Artists2/Francesco Hayez/Woman From Ciociaria.jpg,Romanticism,Francesco Hayez,Woman From Ciociaria,0.0017683922276973208,0.003077468015111492
Artists2/Francisco Goya/A Circus Queen Timely Absurdity 1823.jpg,Romanticism,Francisco Goya,A Circus Queen Timely Absurdity 1823,0.0018865541298185883,-0.00011545867974695845
Artists2/Francisco Goya/A Gift For The Master 1799.jpg,Romanticism,Francisco Goya,A Gift For The Master 1799,0.0018960597081869473,-0.00027605079058989223
Artists2/Francisco Goya/A Way Of Flying 1823.jpg,Romanticism,Francisco Goya,A Way Of Flying 1823,0.0018990709018897327,-0.00011488236138207286
Artists2/Francisco Goya/Abducting Horse.jpg,Romanticism,Francisco Goya,Abducting Horse,0.0014683151176068205,-3.940821095979702e-05
Artists2/Francisco Goya/Absurdity Flying.jpg,Romanticism,Francisco Goya,Absurdity Flying,0.0012461336548868433,0.0004217356177285875
Artists2/Francisco Goya/Absurdity Funeral 1823.jpg,Romanticism,Francisco Goya,Absurdity Funeral 1823,0.0014571026709372737,6.27483529744924e-05
Artists2/Francisco Goya/Absurdity Of Carnival 1823.jpg,Romanticism,Francisco Goya,Absurdity Of Carnival 1823,0.001781183298753688,-0.00034345355895430913
Artists2/Francisco Goya/Accuse The Time 1812.jpg,Romanticism,Francisco Goya,Accuse The Time 1812,0.0012391242634413155,0.0002573469359305542
Artists2/Francisco Goya/Actress Antonia Zarate.jpg,Romanticism,Francisco Goya,Actress Antonia Zarate,0.002213957832207728,0.003487647477770711
Artists2/Francisco Goya/Against The Common Good.jpg,Romanticism,Francisco Goya,Against The Common Good,0.0011781177400882476,0.0005183748691172257
Artists2/Francisco Goya/All Will Fall 1799.jpg,Romanticism,Francisco Goya,All Will Fall 1799,0.0013799373012919514,-0.00023575806888634747
Artists2/Francisco Goya/Allegory Of The City Of Madrid 1810.jpg,Romanticism,Francisco Goya,Allegory Of The City Of Madrid 1810,0.0017915426760508329,-0.000763639246721346
Artists2/Francisco Goya/Allegory War Or Evil.jpg,Romanticism,Francisco Goya,Allegory War Or Evil,0.001571708563435907,0.0006385666777723606
Artists2/Francisco Goya/And His House Is On Fire 1799.jpg,Romanticism,Francisco Goya,And His House Is On Fire 1799,0.0016527109176250282,-0.00028524235031243266
Artists2/Francisco Goya/And It Cannot Be Changed 1814.jpg,Romanticism,Francisco Goya,And It Cannot Be Changed 1814,0.0014403678368612302,0.0005220728240125411
Artists2/Francisco Goya/And They Still Won T Go 1799.jpg,Romanticism,Francisco Goya,And They Still Won T Go 1799,0.0017953784287879462,-0.0003075842923999869
Artists2/Francisco Goya/Antonia Zárate.jpg,Romanticism,Francisco Goya,Antonia Zárate,0.0018607072292418224,0.0029885921749859415
Artists2/Francisco Goya/Are You Well As I Was Telling You Eh Be Careful Or 1799.jpg,Romanticism,Francisco Goya,Are You Well As I Was Telling You Eh Be Careful Or 1799,0.0018919515193970013,-0.00016540222090377876
Artists2/Francisco Goya/As Far Back As His Grandfather 1799.jpg,Romanticism,Francisco Goya,As Far Back As His Grandfather 1799,0.0015941938927166665,-0.00027017299018372245
Artists2/Francisco Goya/Asensio Juliá.jpg,Romanticism,Francisco Goya,Asensio Juliá,0.0019676360709617036,0.0029366116534563975
Artists2/Francisco Goya/Asmodea 1823.jpg,Romanticism,Francisco Goya,Asmodea 1823,0.0010717218199165623,0.0015271898529534578
Artists2/Francisco Goya/Atropos The Fates 1823.jpg,Romanticism,Francisco Goya,Atropos The Fates 1823,0.00170847092087443,0.0016679494724961246
Artists2/Francisco Goya/Autumn Or The Grape Harvest 1787.jpg,Romanticism,Francisco Goya,Autumn Or The Grape Harvest 1787,0.0018866853414600915,0.0028509513305976144
Artists2/Francisco Goya/Bad Night 1799.jpg,Romanticism,Francisco Goya,Bad Night 1799,0.001608610258503204,-0.00025327838359677783
Artists2/Francisco Goya/Bartholomew Suerda.jpg,Romanticism,Francisco Goya,Bartholomew Suerda,0.0020497677412717632,0.002809579026611997
Artists2/Francisco Goya/Bazan Grande With Dead 1814.jpg,Romanticism,Francisco Goya,Bazan Grande With Dead 1814,0.0015749872969647396,0.0006395653915123852
Artists2/Francisco Goya/Be Quick They Are Waking Up 1799.jpg,Romanticism,Francisco Goya,Be Quick They Are Waking Up 1799,0.001825845295603059,-0.0004000632745959099
Artists2/Francisco Goya/Because She Was Susceptible 1799.jpg,Romanticism,Francisco Goya,Because She Was Susceptible 1799,0.002079152015827145,-0.00030994486108141227
Artists2/Francisco Goya/Birds Of A Feather 1799.jpg,Romanticism,Francisco Goya,Birds Of A Feather 1799,0.002037303982467687,-0.0002768280518210593
Artists2/Francisco Goya/Birth Of The Virgin 1772.jpg,Romanticism,Francisco Goya,Birth Of The Virgin 1772,0.0011566377263081628,-0.012094740332204604
Artists2/Francisco Goya/Blind Singer.jpg,Romanticism,Francisco Goya,Blind Singer,0.0019006780984329279,0.0026851782990347257
Artists2/Francisco Goya/Blow 1799.jpg,Romanticism,Francisco Goya,Blow 1799,0.0015411429001839282,-0.0002790948937076659
Artists2/Francisco Goya/Boys With Mastiff.jpg,Romanticism,Francisco Goya,Boys With Mastiff,0.0019812675906026346,0.0035779511919865384
Artists2/Francisco Goya/Bravissimo 1799.jpg,Romanticism,Francisco Goya,Bravissimo 1799,0.0018969356557969805,-0.00027973249168718845
Artists2/Francisco Goya/Brother Juan Fernandez De Rojas 1800.jpg,Romanticism,Francisco Goya,Brother Juan Fernandez De Rojas 1800,0.0015482277834511506,0.002133955188494332
Artists2/Francisco Goya/Bullfight.jpg,Romanticism,Francisco Goya,Bullfight,0.0018521462183029162,0.0010360445005796475
Artists2/Francisco Goya/Can T Anyone Untie Us 1799.jpg,Romanticism,Francisco Goya,Can T Anyone Untie Us 1799,0.0017640493144752592,-0.00013170174029583978
Artists2/Francisco Goya/Cardinal Luis Maria De Borbon Y Vallabriga 1800.jpg,Romanticism,Francisco Goya,Cardinal Luis Maria De Borbon Y Vallabriga 1800,0.001892630918583108,0.0025619673374284277
Artists2/Francisco Goya/Cardinal Luis Maria De Borbon Y Vallabriga.jpg,Romanticism,Francisco Goya,Cardinal Luis Maria De Borbon Y Vallabriga,0.00214284688889288,0.002849741079665224
Artists2/Francisco Goya/Charles Iii 1788.jpg,Romanticism,Francisco Goya,Charles Iii 1788,0.0016308056557480842,0.0021808366668184306
Artists2/Francisco Goya/Charles Iv Of Spain And His Family 1800.jpg,Romanticism,Francisco Goya,Charles Iv Of Spain And His Family 1800,0.0013635331438074918,0.0014608547777174778
Artists2/Francisco Goya/Christ On The Mount Of Olives 1819.jpg,Romanticism,Francisco Goya,Christ On The Mount Of Olives 1819,0.0017574393429955616,-0.01932685688832278
Artists2/Francisco Goya/Circumcision.jpg,Romanticism,Francisco Goya,Circumcision,0.001606430853552601,-0.01680982302254878
Artists2/Francisco Goya/Colossus.jpg,Romanticism,Francisco Goya,Colossus,0.001701793672652656,0.0016495558593536818
Artists2/Francisco Goya/Consequences Of War.jpg,Romanticism,Francisco Goya,Consequences Of War,0.0015656559243745938,0.0006951770084731095
Artists2/Francisco Goya/Correction 1799.jpg,Romanticism,Francisco Goya,Correction 1799,0.0011906963312405705,-0.0002213547713505677
Artists2/Francisco Goya/Count Fernand Nunez Vii 1803.jpg,Romanticism,Francisco Goya,Count Fernand Nunez Vii 1803,0.0016912607230809037,0.0022388526014253812
Artists2/Francisco Goya/Couple With Parasol On The Paseo 1797.jpg,Romanticism,Francisco Goya,Couple With Parasol On The Paseo 1797,0.0011712504970369446,0.0026357770175739342
Artists2/Francisco Goya/Crucified Christ 1780.jpg,Romanticism,Francisco Goya,Crucified Christ 1780,0.001345901718328849,-0.014879122166722518
Artists2/Francisco Goya/Dance Of The Majos At The Banks Of Manzanares 1777.jpg,Romanticism,Francisco Goya,Dance Of The Majos At The Banks Of Manzanares 1777,0.0017428315411339784,0.001107180070119984
Artists2/Francisco Goya/Diligent Blind Man.jpg,Romanticism,Francisco Goya,Diligent Blind Man,0.0010917488303416989,0.0016589480049068713
Artists2/Francisco Goya/Dismemberment Of The Corpse Of Jesuit Brefeb.jpg,Romanticism,Francisco Goya,Dismemberment Of The Corpse Of Jesuit Brefeb,0.0005353128180151005,0.000994169911923034
Artists2/Francisco Goya/Disordered.jpg,Romanticism,Francisco Goya,Disordered,0.0017479458154289866,0.0007314755278869391
Artists2/Francisco Goya/Disparate Furioso 1823.jpg,Romanticism,Francisco Goya,Disparate Furioso 1823,0.0017912425998500509,-0.00032809008247038893
Artists2/Francisco Goya/Don Andres Del Peral 1798.jpg,Romanticism,Francisco Goya,Don Andres Del Peral 1798,0.002274781061148103,0.0031685452199876995
Artists2/Francisco Goya/Don Juan Antonio Cuervo 1819.jpg,Romanticism,Francisco Goya,Don Juan Antonio Cuervo 1819,0.001756239387942129,0.002441378251390411
Artists2/Francisco Goya/Don Manuel Osorio Manrique De Zuniga.jpg,Romanticism,Francisco Goya,Don Manuel Osorio Manrique De Zuniga,0.0017702163805390595,0.003225043902376523
Artists2/Francisco Goya/Don Pedro Duke Of Osuna.jpg,Romanticism,Francisco Goya,Don Pedro Duke Of Osuna,0.0017503322171204428,0.002311568926724894
Artists2/Francisco Goya/Don Ramon Satue 1823.jpg,Romanticism,Francisco Goya,Don Ramon Satue 1823,0.001863507334399611,0.002631626508358654
Artists2/Francisco Goya/Don T Scream Silly 1799.jpg,Romanticism,Francisco Goya,Don T Scream Silly 1799,0.0017085858827089785,-0.00027236321362563576
Artists2/Francisco Goya/Dona Isabel De Porcel 1806.jpg,Romanticism,Francisco Goya,Dona Isabel De Porcel 1806,0.0021503710241897417,0.0036417830469762783
Artists2/Francisco Goya/Dona María Tomasa Palafox The Marquesa De Villafranca Painting Her Husband 1804.jpg,Romanticism,Francisco Goya,Dona María Tomasa Palafox The Marquesa De Villafranca Painting Her Husband 1804,0.002157264833934312,0.0036845743059953535
Artists2/Francisco Goya/Dona Narcisa Baranana De Goicoechea.jpg,Romanticism,Francisco Goya,Dona Narcisa Baranana De Goicoechea,0.0019341354568568432,0.003271714745731269
Artists2/Francisco Goya/Dona Tadea Arias De Enriquez 1793.jpg,Romanticism,Francisco Goya,Dona Tadea Arias De Enriquez 1793,0.0024780208118637807,0.004224609131498211
Artists2/Francisco Goya/Dona Teresa Sureda.jpg,Romanticism,Francisco Goya,Dona Teresa Sureda,0.0020648340839836544,0.003534819267124992
Artists2/Francisco Goya/Duchess Countess Of Benavente 1785.jpg,Romanticism,Francisco Goya,Duchess Countess Of Benavente 1785,0.0016483040502839961,0.002821961130248015
Artists2/Francisco Goya/Duchess Of Alba The White Duchess 1795.jpg,Romanticism,Francisco Goya,Duchess Of Alba The White Duchess 1795,0.0016563522735441871,0.0026132439130234575
Artists2/Francisco Goya/Duke Of Alba 1795.jpg,Romanticism,Francisco Goya,Duke Of Alba 1795,0.001632972220878913,0.0022725062459243747
Artists2/Francisco Goya/Duke Of San Carlos 1815.jpg,Romanticism,Francisco Goya,Duke Of San Carlos 1815,0.0018316301161876007,0.0024165604744009286
Artists2/Francisco Goya/Equestrian Portrait Of Maria Luisa Of Parma 1788.jpg,Romanticism,Francisco Goya,Equestrian Portrait Of Maria Luisa Of Parma 1788,0.002261764463750831,0.003836524225194718
Artists2/Francisco Goya/Even So He Cannot Make Her Out 1799.jpg,Romanticism,Francisco Goya,Even So He Cannot Make Her Out 1799,0.001679313497766121,-0.0003199399387296859
Artists2/Francisco Goya/Farewell 1799.jpg,Romanticism,Francisco Goya,Farewell 1799,0.0016841441182596575,-0.00026214945548529243
Artists2/Francisco Goya/Feminine Folly.jpg,Romanticism,Francisco Goya,Feminine Folly,0.0016996989522228665,-0.00035083834801673687
Artists2/Francisco Goya/Ferdinand Vii.jpg,Romanticism,Francisco Goya,Ferdinand Vii,0.0019603037763411854,0.0025974270250153785
Artists2/Francisco Goya/Fernando Vii 1814.jpg,Romanticism,Francisco Goya,Fernando Vii 1814,0.0021493482556262018,0.002895185245027256
Artists2/Francisco Goya/Fight With A Young Bull.jpg,Romanticism,Francisco Goya,Fight With A Young Bull,0.0020369535001300483,0.0011354842335816312
Artists2/Francisco Goya/Fight With Cudgels 1823.jpg,Romanticism,Francisco Goya,Fight With Cudgels 1823,0.0010834084368232042,0.001692084941743336
Artists2/Francisco Goya/Fine Advice 1799.jpg,Romanticism,Francisco Goya,Fine Advice 1799,0.001803381198259393,-0.00031014932728494065
Artists2/Francisco Goya/Fire At Night 1794.jpg,Romanticism,Francisco Goya,Fire At Night 1794,0.0013376901903655748,0.00011392956478206267
Artists2/Francisco Goya/Foolishness Of The Fools 1823.jpg,Romanticism,Francisco Goya,Foolishness Of The Fools 1823,0.0018840072885854527,-0.00011487005018228728
Artists2/Francisco Goya/Francisca Sabasa Y Garcia 1808.jpg,Romanticism,Francisco Goya,Francisca Sabasa Y Garcia 1808,0.0014806438049961373,0.0025194412926172693
Artists2/Francisco Goya/Francisco Bayeu 1795.jpg,Romanticism,Francisco Goya,Francisco Bayeu 1795,0.001903096210353029,0.0026030403601848746
Artists2/Francisco Goya/Francisco De Cabarrus 1788.jpg,Romanticism,Francisco Goya,Francisco De Cabarrus 1788,0.0016724991027413081,0.0023101402415407744
Artists2/Francisco Goya/Gaspar Melchor De Jovellanos.jpg,Romanticism,Francisco Goya,Gaspar Melchor De Jovellanos,0.0020993049109243153,0.0029558028494192632
Artists2/Francisco Goya/General Jose De Palafox 1814.jpg,Romanticism,Francisco Goya,General Jose De Palafox 1814,0.0017022468142664125,0.0023082902907913543
